wavelength (microns), effective height (km)
0.402558669196,28.5769514171
0.40256191346,28.5767470126
0.402565157776,28.5765106175
0.402568386311,28.5763471211
0.402571630724,28.576162926
0.402574875196,28.5760007427
0.402578119722,28.5758344481
0.402581364299,28.5756599282
0.402584593094,28.5754841693
0.402587837768,28.5752981338
0.402591082502,28.5751163155
0.402594327288,28.5749105191
0.402597572127,28.5747474297
0.402600801182,28.5745362518
0.402604046117,28.5743352787
0.402607291112,28.5741482113
0.40261053616,28.573963082
0.40261378126,28.5738238448
0.402617010575,28.5736031751
0.402620255772,28.5734303356
0.402623501028,28.5732017307
0.402626746337,28.5730386414
0.402629991698,28.5728313742
0.402633221274,28.5726725873
0.402636466731,28.5725055688
0.402639712249,28.57227205
0.40264295782,28.572118636
0.402646203442,28.5719073833
0.402649433277,28.5717493115
0.402652678996,28.5715830168
0.402655924776,28.5713818965
0.402659170608,28.5711475987
0.402662416492,28.571005947
0.402665646587,28.5708050334
0.402668892567,28.5705697209
0.402672138608,28.5703857167
0.402675384701,28.5702257461
0.402678630847,28.569979686
0.402681861202,28.5698502501
0.402685107444,28.5696212026
0.402688353746,28.5694646015
0.402691600101,28.5692743288
0.402694846508,28.5690924047
0.402698077123,28.5689395919
0.402701323627,28.5687619926
0.40270457019,28.5685184004
0.402707816806,28.5683562172
0.402711063474,28.5682151397
0.40271429435,28.5680069665
0.402717541115,28.5677879144
0.40272078794,28.5676136262
0.402724034818,28.5674064849
0.402727281748,28.5672203236
0.402730512884,28.5670792461
0.40273375991,28.5668824439
0.402737006997,28.5666763684
0.402740254136,28.5664800277
0.402743501327,28.5662747268
0.402746732724,28.5661336493
0.402749980012,28.5659785189
0.40275322736,28.5657010766
0.40275647476,28.5655464234
0.402759722213,28.5653917703
0.40276295387,28.5651632769
0.402766201419,28.5649969823
0.402769449029,28.5648811221
0.402772696692,28.5646328944
0.402775944406,28.5644388248
0.402779176323,28.5642819005
0.402782424134,28.5640026565
0.402785672006,28.5638363618
0.40278891993,28.5636965235
0.402792167906,28.5634660054
0.402795400083,28.5633365694
0.402798648156,28.563144092
0.402801896289,28.5629274231
0.402805144474,28.5627611285
0.402808392712,28.5625869032
0.40281162515,28.5623324069
0.402814873484,28.5621637008
0.402818121879,28.5619838304
0.402821370326,28.5618037467
0.402824618826,28.5616386912
0.402827851524,28.5614765079
0.40283110012,28.5612923128
0.402834348777,28.5611147135
0.402837597486,28.5609149765
0.402840846247,28.5607350837
0.402844079206,28.5605346498
0.402847328064,28.5603413946
0.402850576982,28.5601217846
0.402853825953,28.5599671314
0.402857074975,28.5597913725
0.402860308195,28.5595709835
0.402863557314,28.5594050832
0.402866806494,28.5591836888
0.402870055727,28.5590215056
0.402873305012,28.5588223386
0.402876538491,28.5585891487
0.402879787873,28.5583876953
0.402883037314,28.5582466179
0.402886286809,28.5580194527
0.402889536356,28.5578572694
0.402892770096,28.5576796702
0.402896019739,28.5574860107
0.402899269443,28.557295738
0.402902519199,28.5571798777
0.402905769007,28.5569493596
0.402909003008,28.5567721767
0.402912252913,28.5565549617
0.402915502879,28.556350646
0.402918752897,28.556150749
0.402922002967,28.5560338568
0.402925237229,28.5557803925
0.402928487396,28.5556298268
0.402931737623,28.5554373493
0.402934987903,28.5552197118
0.402938238236,28.5550534172
0.402941472758,28.5549179218
0.402944723187,28.5546500591
0.402947973676,28.5544695652
0.402951224218,28.5542896948
0.402954474812,28.5540960354
0.402957709595,28.5539057626
0.402960960286,28.5537687966
0.402964211037,28.5535471685
0.402967461841,28.5534190925
0.402970712697,28.5532193555
0.402973947741,28.5530019495
0.402977198694,28.5528182909
0.402980449707,28.5526206887
0.402983700773,28.5524125154
0.402986951891,28.552271438
0.402990187195,28.5520717009
0.40299343841,28.5518739301
0.402996689686,28.5517076385
0.402999941014,28.5515225092
0.403003192394,28.551338314
0.403006427959,28.5511339884
0.403009679436,28.5509345714
0.403012930973,28.550719091
0.403016182564,28.550536326
0.403019434206,28.5503741427
0.403022670032,28.5501899476
0.403025921771,28.5500488701
0.40302917357,28.5498520054
0.403032425423,28.5496284161
0.403035677327,28.5494677036
0.403038913414,28.5492408014
0.403042165415,28.5490548384
0.403045417476,28.5489137609
0.403048669591,28.5486950529
0.403051921757,28.5485048121
0.403055158105,28.5483649738
0.403058410368,28.5481209144
0.403061662692,28.5479460037
0.403064915069,28.5477777429
0.403068167497,28.5475780241
0.403071404106,28.5473649429
0.403074656631,28.5472490827
0.403077909217,28.5470185645
0.403081161856,28.5468610167
0.403084414547,28.5466540665
0.403087651416,28.5464729507
0.403090904204,28.5462565586
0.403094157052,28.5461406983
0.403097409953,28.5459101801
0.403100662906,28.5457310717
0.403103900037,28.545564777
0.403107153087,28.5453846933
0.403110406197,28.5451912472
0.40311365936,28.545007357
0.403116912576,28.5447625256
0.403120149967,28.5446466654
0.40312340328,28.5444352869
0.403126656652,28.5442510948
0.403129910078,28.544082866
0.403133163556,28.5439010476
0.403136401208,28.5436732393
0.403139654783,28.5435321619
0.403142908418,28.5433218153
0.403146162105,28.5431492616
0.403149415845,28.5429529209
0.403152653759,28.5427730282
0.403155907596,28.542588833
0.403159161493,28.5424237108
0.403162415443,28.5422135047
0.403165669446,28.5419535176
0.40316890762,28.5418218105
0.40317216172,28.5416127031
0.40317541588,28.541428508
0.403178670092,28.5412874305
0.403181924357,28.5411041415
0.403185162793,28.5408680793
0.403188417154,28.5406913277
0.403191671577,28.5404828245
0.403194926052,28.5403197352
0.403198180579,28.5400924634
0.403201419275,28.5399091743
0.4032046739,28.5397085312
0.403207928584,28.5395538781
0.403211183322,28.5393500532
0.403214438112,28.5391869639
0.403217677069,28.5390104675
0.403220931956,28.5388032003
0.403224186903,28.5385929329
0.403227441903,28.5384276235
0.403230696955,28.5381810862
0.403233936175,28.5380179969
0.403237191324,28.5378769194
0.403240446533,28.5376936304
0.403243701796,28.5375275404
0.403246957111,28.5373626895
0.403250196591,28.5370915158
0.403253452003,28.5369316969
