wavelength (microns), effective height (km)
0.400594491622,27.5608118347
0.400597704304,27.5606425701
0.400600901358,27.5604002404
0.400604114135,27.5602595227
0.400607326972,27.5600684709
0.40061053986,27.559852202
0.400613752799,27.5596843123
0.40061695011,27.5594277505
0.400620163144,27.5592701151
0.400623376238,27.5590878022
0.400626589383,27.5589219483
0.40062980258,27.5587151583
0.400633000147,27.5585608737
0.400636213438,27.5583398517
0.40063942679,27.5581383858
0.400642640192,27.5579901534
0.400645853647,27.5578056006
0.40064905147,27.5576473795
0.400652265019,27.5573861387
0.400655478628,27.5571970974
0.400658692288,27.557010732
0.400661906,27.5567704795
0.400665104079,27.5566517347
0.400668317886,27.5564744659
0.400671531752,27.5562313229
0.40067474567,27.556026141
0.400677959639,27.5558854234
0.400681157975,27.5556181106
0.400684372039,27.5554537602
0.400687586163,27.5552994756
0.400690800338,27.5550320095
0.400694014565,27.5548911804
0.400697213157,27.5547261885
0.400700427479,27.5544584062
0.40070364186,27.5542653461
0.400706856294,27.5541110615
0.400710070778,27.5539002175
0.400713269626,27.5537384176
0.400716484206,27.5535977
0.400719698845,27.5533526753
0.400722913535,27.5531474073
0.400726128278,27.5529590809
0.400729327382,27.5527693191
0.400732542219,27.552586437
0.400735757116,27.5524237466
0.400738972064,27.5522433586
0.400742187064,27.5519748629
0.400745386425,27.5518207316
0.40074860152,27.5516329049
0.400751816674,27.5514336742
0.40075503188,27.5512690488
0.400758247138,27.5510896279
0.400761446755,27.5508903531
0.400764662108,27.5506888872
0.40076787752,27.5505154965
0.400771092983,27.5503199074
0.400774308499,27.5501570961
0.400777508373,27.5499035644
0.400780723983,27.5497056488
0.400783939653,27.5495147445
0.400787155374,27.5492746347
0.400790371147,27.5491119386
0.400793571278,27.5488906911
0.400796787146,27.5487112702
0.400800003073,27.5485466447
0.400803219052,27.5483670365
0.400806435083,27.5482066964
0.40080963547,27.5479968117
0.400812851596,27.5477517865
0.400816067781,27.5475651883
0.400819284018,27.5474244706
0.400822500307,27.5472164522
0.40082570095,27.5470518267
0.400828917334,27.5468406039
0.400832133777,27.546620106
0.400835350272,27.5464343983
0.400838566818,27.5462535285
0.400841767719,27.5460763572
0.40084498436,27.5458343845
0.400848201061,27.5456665329
0.400851417814,27.5454593529
0.400854634618,27.5451956248
0.400857835775,27.5450778036
0.400861052674,27.5448899768
0.400864269633,27.5447051596
0.400867486644,27.5445153352
0.400870703706,27.5443255735
0.40087390512,27.5440947059
0.400877122277,27.5439413893
0.400880339494,27.543735279
0.400883556762,27.5435168571
0.400886774082,27.5433606375
0.400889975753,27.5431728107
0.400893193168,27.5429722354
0.400896410643,27.5428138245
0.400899628169,27.5425869231
0.400902845747,27.5423735735
0.400906047674,27.5421691669
0.400909265347,27.5419942288
0.40091248308,27.5417990216
0.400915700865,27.5416195285
0.400918918701,27.5413733086
0.400922120884,27.5411979417
0.400925338816,27.541012234
0.400928556806,27.5408244073
0.400931774849,27.54068604
0.400934992943,27.5404615626
0.400938195384,27.540233627
0.400941413573,27.5400473038
0.400944631822,27.5398405138
0.400947850122,27.5396746599
0.400951068475,27.5395131979
0.400954271172,27.5393135853
0.400957489619,27.5391196346
0.400960708126,27.5389200438
0.400963926685,27.5387088333
0.400967145295,27.5385226176
0.400970348249,27.5383579922
0.400973566955,27.538157489
0.40097678572,27.5379821221
0.400980004537,27.5377601374
0.400983223405,27.537595174
0.400986426616,27.5373844034
0.40098964558,27.5372091285
0.400992864603,27.5370161406
0.400996083678,27.5368222163
0.400999302804,27.5366465487
0.401002506272,27.5364453083
0.401005725494,27.5362624262
0.401008944775,27.536049662
0.401012164108,27.535860916
0.401015383493,27.5356555858
0.401018587218,27.535493786
0.401021806698,27.5352873698
0.401025026237,27.5350839688
0.401028245829,27.5348591943
0.401031465472,27.5346257729
0.401034669454,27.5344975492
0.401037889192,27.5342534493
0.40104110899,27.5341104918
0.401044328839,27.5339104798
0.40104754874,27.5337004637
0.401050752979,27.533510702
0.401053972976,27.5333354126
0.401057193032,27.5331619043
0.40106041314,27.5329740776
0.401063633299,27.5327626957
0.401066837795,27.5325248046
0.40107005805,27.5323579392
0.401073278364,27.5322172216
0.40107649873,27.5320334489
0.401079719148,27.5318357826
0.401082923901,27.5316459582
0.401086144414,27.5314425573
0.401089364987,27.5312183054
0.401092585611,27.5310564459
0.401095806287,27.5308918204
0.401099011297,27.5306450371
0.401102232069,27.5304907525
0.4011054529,27.5303041542
0.401108673783,27.5300607493
0.401111894717,27.5298963989
0.401115099984,27.5297121509
0.401118321014,27.5294802725
0.401121542104,27.5293395548
0.401124763245,27.5291749294
0.401127984438,27.5289483271
0.401131189962,27.5287908068
0.40113441125,27.5285906416
0.401137632598,27.5283901384
0.401140853998,27.5282158926
0.401144075449,27.5279992976
0.401147281231,27.5277926159
0.401150502777,27.5275495489
0.401153724384,27.5273829449
0.401156946042,27.5271494894
0.401160167752,27.5269876896
0.40116337379,27.5268218356
0.401166595596,27.5267040144
0.40116981746,27.5264579795
0.401173039377,27.5262076323
0.401176261345,27.5260649797
0.401179467641,27.5258601247
0.401182689705,27.5256942708
0.401185911828,27.5255535532
0.401189134004,27.5252866995
0.40119235623,27.5250690628
0.401195562783,27.5248703956
0.401198785106,27.5247085957
0.401202007488,27.5244760539
0.401205229921,27.5243334012
0.401208452407,27.5241224946
0.401211659217,27.5239116505
0.401214881798,27.5237355464
0.401218104438,27.5235826209
0.401221327131,27.5232992418
0.401224549875,27.5231458808
0.401227756943,27.523013569
0.401230979782,27.5227596699
0.401234202681,27.5225760611
0.401237425632,27.5224176503
0.401240648635,27.522185724
0.40124385596,27.5220178724
0.401247079058,27.5218584559
0.401250302216,27.52162888
0.401253525425,27.5214661895
0.401256748687,27.5213120582
0.401259956269,27.5210563724
0.401263179626,27.5208674385
0.401266403042,27.5207028131
0.401269626511,27.5205158769
0.40127285003,27.520357351
0.40127605787,27.520133437
0.401279281486,27.5198914023
0.401282505161,27.5196579469
0.401285728888,27.5194935964
0.401288952667,27.5193277425
0.401292160764,27.5191448604
0.401295384638,27.5190031313
0.401298608572,27.5187527841
0.401301832558,27.518528722
0.401305056595,27.5183660316
0.40130826495,27.5182001777
0.401311489083,27.5179952112
0.401314713276,27.5178170188
0.40131793752,27.5175959968
0.401321161816,27.5173819319
0.401324370429,27.5172295059
0.401327594821,27.5170014228
0.401330819272,27.5168396229
0.401334043775,27.516650689
0.40133726833,27.5164518376
0.4013404772,27.5162632548
0.401343701851,27.5160715537
0.401346926561,27.5158695841
0.401350151323,27.5157068937
0.401353376137,27.5155025018
0.401356585265,27.5152907672
0.401359810174,27.5151500496
0.401363035143,27.514931781
0.401366260164,27.5147294203
0.401369485237,27.5145625367
0.401372694622,27.5143447855
0.40137591979,27.5141326633
0.401379145018,27.5139618123
0.401382370298,27.5137202191
0.40138559563,27.5134970199
0.401388805273,27.5133052604
0.4013920307,27.5131221618
0.401395256187,27.5129132528
0.401398481726,27.5127945079
0.401401707316,27.5126308061
0.401404917217,27.5123639766
0.401408142903,27.512131981
0.401411368649,27.5119660655
0.401414594447,27.511758047
0.401417820296,27.5116173294
0.401421030454,27.5114527039
0.401424256399,27.5111914525
0.401427482404,27.511040436
0.401430708461,27.5108385006
0.40143393457,27.5106304822
0.401437144985,27.5104658567
0.40144037119,27.5103251391
0.401443597453,27.5100682033
0.401446823769,27.5098490441
0.401450050137,27.5097531957
0.401453260811,27.5095203789
0.401456487274,27.509291681
0.401459713797,27.5090956962
0.401462940372,27.5088923674
0.401466166998,27.5086917921
0.40146937793,27.5084573707
0.401472604652,27.5082773738
0.401475831434,27.5080725188
0.401479058268,27.50792664
0.401482285154,27.5077378019
0.401485496343,27.5075156748
0.401488723324,27.5073395707
0.401491950365,27.5071383744
0.401495177458,27.5069515731
0.401498404603,27.5067303255
0.40150161605,27.5065612465
0.401504843291,27.5063774738
0.401508070591,27.5061969693
0.401511297943,27.5059741772
0.401514525347,27.5057749025
0.401517737052,27.5055995356
0.401520964552,27.5054117089
0.401524192111,27.5052929641
0.401527419723,27.5050642013
0.401530647386,27.5048727258
0.401533859349,27.504669682
0.401537087108,27.504447555
0.401540314927,27.504281701
0.401543542797,27.5041409834
0.40154677072,27.5039097781
0.401549982941,27.5036662758
0.401553210959,27.5034923629
0.401556439036,27.5033314866
0.401559667166,27.5031445504
0.401562895348,27.5029603025
0.401566107827,27.5027788801
0.401569336104,27.5025409021
0.401572564441,27.5023428252
0.401575792831,27.5022240804
0.401579021271,27.5019701813
0.401582234008,27.5018523601
0.401585462545,27.5016980755
0.401588691141,27.5014203608
0.40159191979,27.5012175206
0.40159514849,27.5010469019
0.401598361485,27.5007936768
0.401601590281,27.5006309864
0.401604819137,27.5004976631
0.401608048045,27.5002751872
0.401611277004,27.5001019528
0.401614490257,27.4998708839
0.401617719313,27.4996423524
0.401620948428,27.4994429662
0.401624177595,27.4992667088
0.401627406814,27.4991017454
0.401630620325,27.4989172363
0.40163384964,27.4987223187
0.401637079014,27.4985261725
0.401640308441,27.4982861931
0.401643537919,27.498112286
0.401646751688,27.4979244593
0.401649981262,27.4977635499
0.401653210896,27.4975769517
0.401656440582,27.4973986077
0.40165967032,27.4971613502
0.401662884348,27.4969995503
0.401666114181,27.4968336964
0.401669344074,27.4966087437
0.40167257402,27.4964381488
0.401675804017,27.496208721
0.401679018303,27.4959894949
0.401682248396,27.4958150961
0.401685478549,27.4956253343
0.401688708754,27.4954864309
0.40169193901,27.495324631
0.401695153554,27.4950684903
0.401698383907,27.4948704134
0.401701614319,27.4947095041
0.401704844784,27.4944977695
0.4017080753,27.4943570519
0.401711290102,27.4941970661
0.401714520714,27.4939801704
0.401717751386,27.4937981267
0.40172098211,27.493545208
0.401724212886,27.4933441288
0.401727427947,27.4931220714
0.401730658818,27.492958416
0.40173388975,27.4927130711
0.401737120733,27.4925775566
0.401740351769,27.4923741557
0.401743567088,27.4921872195
0.401746798219,27.4920029715
0.40175002941,27.4917935247
0.401753260653,27.491607479
0.401756491948,27.4914447886
0.401759707525,27.4912425368
0.401762938916,27.4910596546
0.401766170367,27.4908698929
0.40176940187,27.4907020413
0.401772633424,27.490452366
0.40177584926,27.4902649545
0.401779080911,27.4900624865
0.401782312621,27.4898257954
0.401785544384,27.489657063
0.401788776198,27.4895027784
0.401791992292,27.4893170707
0.401795224202,27.4891301345
0.401798456172,27.4889697944
0.401801688195,27.4887071049
0.401804920269,27.4884930348
0.401808136621,27.4883424911
0.401811368791,27.4881376043
0.401814601021,27.4879197131
0.401817833303,27.4877537976
0.401821065637,27.4875579119
0.401824282248,27.4872966604
0.401827514678,27.4871386706
0.401830747167,27.4869520724
0.401833979709,27.4867651362
0.401837212302,27.4866023249
0.401840429172,27.4864480403
0.401843661862,27.4862121506
0.401846894611,27.4860044701
0.401850127413,27.4858103918
0.401853360266,27.4855102813
0.401856577394,27.4853704542
0.401859810343,27.4852035262
0.401863043352,27.4849862979
0.401866276414,27.484770298
0.401869509527,27.4846076076
0.401872726914,27.4844398186
0.401875960123,27.4842213967
0.401879193392,27.4840694624
0.401882426713,27.4838204121
0.401885660086,27.4836198367
0.401888877732,27.4834552112
0.401892111201,27.4833004373
0.40189534473,27.4830996871
0.401898578311,27.4828920066
0.401901811944,27.4827481254
0.401905029848,27.4825093438
0.401908263577,27.482287212
0.401911497366,27.4820665737
0.401914731207,27.4819141032
0.4019179651,27.4817283955
0.401921183262,27.4815625416
0.401924417251,27.4814041307
0.4019276513,27.4811576747
0.401930885401,27.4809806041
0.401934119554,27.4807847242
0.401937337975,27.4805779343
0.401940572224,27.4804000268
0.401943806533,27.480248267
0.401947040894,27.4800299984
0.401950275307,27.4798150377
0.401953493987,27.4796471871
0.401956728496,27.4794437919
0.401959963065,27.4792133254
0.401963197686,27.4790955042
0.401966432359,27.4788730102
0.401969651298,27.4786756525
0.401972886067,27.4784508138
0.401976120896,27.4782768061
0.401979355777,27.4780573091
0.40198259071,27.4779016116
0.401985809907,27.4776581547
0.401989044936,27.4774327397
0.401992280025,27.4772668857
0.401995515167,27.4771022603
0.40199875036,27.4768941802
0.402001969816,27.4767063535
0.402005205105,27.4765365669
0.402008440454,27.4763174077
0.402011675856,27.476114797
0.402014911309,27.4759281987
0.402018131024,27.4757663988
0.402021366573,27.4755658957
0.402024602183,27.4753657304
0.402027837844,27.4752082101
0.402031073558,27.4749816079
0.402034293532,27.4748389552
0.402037529341,27.4746673308
0.402040765211,27.4743764402
0.402044001132,27.4742105247
0.402047237106,27.4740458992
0.402050457339,27.4738024943
0.402053693408,27.4736398039
0.402056929538,27.4735074921
0.40206016572,27.4732611082
0.402063401954,27.4730789495
0.402066622446,27.4728947016
0.402069858776,27.4726900721
0.402073095165,27.472510579
0.402076331608,27.4723562944
0.402079568102,27.4721318834
0.402082788853,27.4719481107
0.402086025443,27.471805458
0.402089262093,27.4715747676
0.402092498795,27.4712999973
0.40209573555,27.4711211035
0.40209895656,27.4709552496
0.40210219341,27.4707240438
0.40210543032,27.4705613534
0.402108667283,27.4704174723
0.402111904298,27.4701626524
0.402115125567,27.4699832315
0.402118362678,27.4698032689
0.402121599848,27.4695713427
0.402124837071,27.469430625
0.402128074346,27.4692899074
0.402131295875,27.4690352042
0.402134533246,27.4687878268
0.402137770677,27.4686451741
0.40214100816,27.4684395391
0.402144245695,27.4682581167
0.402147467483,27.4680934913
0.402150705114,27.4678828101
0.402153942806,27.4676465105
0.40215718055,27.4674720037
0.402160418345,27.4673281226
0.402163640392,27.4671461641
0.402166878284,27.4669435558
0.402170116236,27.4667248899
0.40217335424,27.4664827135
0.402176592296,27.4663293969
0.402179814602,27.4661289712
0.402183052754,27.4659891441
0.402186290966,27.4657678966
0.402189529231,27.4655865407
0.402192767548,27.4654079712
0.402195990112,27.4651892331
0.402199228525,27.4649994713
0.402202466998,27.464826237
0.402205705523,27.4646258686
0.4022089441,27.464414134
0.402212166925,27.464277696
0.402215405598,27.4640780442
0.402218644331,27.463877633
0.402221883117,27.4636930765
0.402225121955,27.463451807
0.402228345038,27.4632498374
0.402231583972,27.4630969118
0.402234822966,27.4628909304
0.402238062012,27.4626391039
0.40224130111,27.4624685809
0.402244524453,27.4622848082
0.402247763647,27.4620782495
0.402251002902,27.4619068673
0.402254242209,27.4617135064
0.402257481568,27.4614672722
0.402260705169,27.4612535399
0.402263944625,27.4611387337
0.40226718414,27.4609087425
0.402270423707,27.4607176907
0.402273663327,27.460535372
0.402276887188,27.4602819847
0.402280126904,27.4600786559
0.402283366679,27.4599379383
0.402286606508,27.4597761384
0.402289846388,27.459566218
0.402293070508,27.4594230574
0.402296310485,27.4591528564
0.402299550521,27.4589659202
0.40230279061,27.4587673878
0.402306030751,27.4585841926
0.402309255131,27.4583670844
0.402312495368,27.4582046337
0.402315735665,27.4580055229
0.402318976015,27.4577578385
0.402322216416,27.4576390936
0.402325441056,27.4574296264
0.402328681554,27.4572230677
0.402331922111,27.4569669707
0.402335162722,27.4567865871
0.402338403384,27.4566268269
0.402341628283,27.4564191464
0.402344869042,27.4563004015
0.40234810986,27.4560675847
0.402351350731,27.4558786508
0.402354591654,27.4557183107
0.402357816813,27.4554519498
0.402361057832,27.4552765396
0.402364298912,27.4550761139
0.402367540044,27.4549198942
0.402370781228,27.454676336
0.402374006646,27.4545575912
0.402377247926,27.4543532997
0.402380489266,27.454127588
0.402383730659,27.4539237176
0.402386972104,27.453769433
0.402390197781,27.4535689298
0.402393439322,27.4533841457
0.402396680923,27.4532477076
0.402399922577,27.4530211054
0.402403164283,27.4528353977
0.40240639022,27.4526549471
0.402409632022,27.4524247474
0.402412873884,27.452208375
0.402416115798,27.4520787374
0.402419357765,27.4518534727
0.402422583962,27.451598935
0.402425826025,27.4514446504
0.402429068148,27.4512442392
0.402432310323,27.4510507077
0.402435552551,27.4508664598
0.402438779007,27.4506455969
0.402442021331,27.4504491752
0.402445263715,27.4502729178
0.402448506151,27.4501051288
0.40245174864,27.4499087572
0.402454975356,27.4496853142
0.402458217941,27.4495269033
0.402461460586,27.4492755174
0.402464703283,27.4491169915
0.402467946033,27.4489303933
0.402471173009,27.4487428587
0.402474415855,27.4485380038
0.40247765876,27.4483879987
0.402480901719,27.4481205881
0.402484144729,27.447937706
0.402487371965,27.4478198848
0.402490615072,27.4475908781
0.402493858239,27.4474079959
0.402497101459,27.4471929736
0.40250034473,27.4469897982
0.402503572226,27.4468060255
0.402506815594,27.4466324092
0.402510059022,27.4464308311
0.402513302502,27.4462783606
0.402516546035,27.4460534875
0.40251977379,27.4457961052
0.402523017419,27.4456773604
0.402526261109,27.4454485976
0.40252950485,27.4453047165
0.402532748644,27.4451284591
0.402535976659,27.4449081021
0.40253922055,27.4447161496
0.4025424645,27.4445245059
0.402545708503,27.4443304846
0.402548952558,27.4440971598
0.402552180833,27.443951281
0.402555424984,27.443732166
0.402558669196,27.4435380749
0.40256191346,27.4433086471
0.402565157776,27.4431697436
0.402568386311,27.4429747543
0.402571630724,27.4427407609
0.402574875196,27.4425890011
0.402578119722,27.4423602383
0.402581364299,27.4421809707
0.402584593094,27.4420182803
0.402587837768,27.4417717574
0.402591082502,27.4416119033
0.402594327288,27.4414236328
0.402597572127,27.4411972204
0.402600801182,27.4409740072
0.402604046117,27.4408552624
0.402607291112,27.4406204479
0.40261053616,27.4404213038
0.40261378126,27.4402673668
0.402617010575,27.4401055669
0.402620255772,27.4399009375
0.402623501028,27.4396793739
0.402626746337,27.4394797906
0.402629991698,27.4392363244
0.402633221274,27.4391175796
0.402636466731,27.4389045549
0.402639712249,27.438726876
0.40264295782,27.438505854
0.402646203442,27.4383515694
0.402649433277,27.4381251569
0.402652678996,27.4379177077
0.402655924776,27.4377989629
0.402659170608,27.4375912824
0.402662416492,27.4373866949
0.402665646587,27.4372000967
0.402668892567,27.4370382968
0.402672138608,27.4368513606
0.402675384701,27.4366207241
0.402678630847,27.4364447563
0.402681861202,27.4361417782
0.402685107444,27.4359754927
0.402688353746,27.4358167409
0.402691600101,27.4356087225
0.402694846508,27.435444097
0.402698077123,27.4352898124
0.402701323627,27.4350266259
0.40270457019,27.4348069973
0.402707816806,27.4346631161
0.402711063474,27.434478332
0.40271429435,27.4343133687
0.402717541115,27.4340996364
0.40272078794,27.4339201433
0.402724034818,27.4337029149
0.402727281748,27.4335495984
0.402730512884,27.4333653504
0.40273375991,27.4331021697
0.402737006997,27.4329688465
0.402740254136,27.4327596559
0.402743501327,27.4324791114
0.402746732724,27.432314486
0.402749980012,27.4321737683
0.40275322736,27.4319147081
0.40275647476,27.431754368
0.402759722213,27.4316169243
0.40276295387,27.431348721
0.402766201419,27.4312088939
0.402769449029,27.4310462035
0.402772696692,27.4307593948
0.402775944406,27.4305975949
0.402779176323,27.4304568773
0.402782424134,27.4301924841
0.402785672006,27.4300105256
0.40278891993,27.4298543059
0.402792167906,27.4296323896
0.402795400083,27.4294243712
0.402798648156,27.4292597457
0.402801896289,27.4290480786
0.402805144474,27.4288073334
0.402808392712,27.428630843
0.40281162515,27.4284426655
0.402814873484,27.4282238838
0.402818121879,27.4280475499
0.402821370326,27.4278545673
0.402824618826,27.42762603
0.402827851524,27.4274370962
0.40283110012,27.4272963786
0.402834348777,27.4271098907
0.402837597486,27.4268854133
0.402840846247,27.4267427607
0.402844079206,27.4265059805
0.402847328064,27.4263315041
0.402850576982,27.4261236071
0.402853825953,27.4259577531
0.402857074975,27.4257608147
0.402860308195,27.4255647504
0.402863557314,27.4253302589
0.402866806494,27.425095575
0.402870055727,27.4249196322
0.402873305012,27.4247569418
0.402876538491,27.4245460978
0.402879787873,27.4243842979
0.402883037314,27.4242039562
0.402886286809,27.4240141945
0.402889536356,27.4237897171
0.402892770096,27.4236163998
0.402896019739,27.4234175309
0.402899269443,27.4232430545
0.402902519199,27.4230491039
0.402905769007,27.4228645453
0.402909003008,27.4226564653
0.402912252913,27.4224667035
0.402915502879,27.4223259859
0.402918752897,27.422050698
0.402922002967,27.4218578353
0.402925237229,27.4216660171
0.402928487396,27.4214771459
0.402931737623,27.4213040618
0.402934987903,27.4211511362
0.402938238236,27.4209342405
0.402941472758,27.4207336651
0.402944723187,27.4205360093
0.402947973676,27.4203006419
0.402951224218,27.4201397326
0.402954474812,27.4199737726
0.402957709595,27.4197578449
0.402960960286,27.4195783518
0.402964211037,27.4193749509
0.402967461841,27.4192090969
0.402970712697,27.4190080521
0.402973947741,27.4187952104
0.402977198694,27.4186073837
0.402980449707,27.4184665452
0.402983700773,27.418247386
0.402986951891,27.4180815321
0.402990187195,27.4179156782
0.40299343841,27.4176817542
0.402996689686,27.4174773758
0.402999941014,27.4172750151
0.403003192394,27.417067044
0.403006427959,27.4169043536
0.403009679436,27.4167010248
0.403012930973,27.4165256579
0.403016182564,27.4163399502
0.403019434206,27.4161740963
0.403022670032,27.4159749807
0.403025921771,27.4157519572
0.40302917357,27.415559893
0.403032425423,27.4154411481
0.403035677327,27.415177318
0.403038913414,27.4150000296
0.403042165415,27.4148416187
0.403045417476,27.4145658333
0.403048669591,27.4143793273
0.403051921757,27.4141817973
0.403055158105,27.4139665742
0.403058410368,27.4137916759
0.403061662692,27.4135939857
0.403064915069,27.4133789528
0.403068167497,27.4131694168
0.403071404106,27.4129933016
0.403074656631,27.4128118793
0.403077909217,27.4126533534
0.403081161856,27.4124458983
0.403084414547,27.4122603535
0.403087651416,27.4120315907
0.403090904204,27.4118687518
0.403094157052,27.4116934624
0.403097409953,27.4114489372
0.403100662906,27.411317549
0.403103900037,27.4110395888
0.403107153087,27.4108567067
0.403110406197,27.4106940163
0.40311365936,27.4105262273
0.403116912576,27.4103424546
0.403120149967,27.4101890605
0.40312340328,27.4099047397
0.403126656652,27.4097414204
0.403129910078,27.4095599981
0.403133163556,27.4093506138
0.403136401208,27.409188814
0.403139654783,27.4089288016
0.403142908418,27.408749534
0.403146162105,27.4085868435
0.403149415845,27.40841505
0.403152653759,27.4082173505
0.403155907596,27.4080216681
0.403159161493,27.407780595
0.403162415443,27.4075573818
0.403165669446,27.4074135006
0.40316890762,27.4071872503
0.40317216172,27.4070288534
0.40317541588,27.4068264483
0.403178670092,27.4066510814
0.403181924357,27.4064454898
0.403185162793,27.4061912851
0.403188417154,27.4060261517
0.403191671577,27.405797389
0.403194926052,27.4056399408
0.403198180579,27.4054865798
0.403201419275,27.4052797718
0.4032046739,27.4050699543
0.403207928584,27.4049292366
0.403211183322,27.404646249
0.403214438112,27.404466581
0.403217677069,27.4042896849
0.403220931956,27.404053269
0.403224186903,27.4038947373
0.403227441903,27.4037069105
0.403230696955,27.4035063458
0.403233936175,27.4033309789
0.403237191324,27.4031019722
0.403240446533,27.4029435613
0.403243701796,27.4027190781
0.403246957111,27.4025761206
0.403250196591,27.4023876553
0.403253452003,27.4022220533
0.403256707475,27.4019892365
0.403259963,27.4018069178
